beta,sigma,kappa,phi_pi,phi_x,sig_d,sig_s,sig_m
0.9925287563736674,1.8223246822595078,0.43905218603822055,1.0968511082010246,0.13216444582120304,3.7994486713310858,2.650640487328081,2.144220030107177
0.9925287563736674,1.8223246822595078,0.43905218603822055,1.0968511082010246,0.13216444582120304,3.7994486713310858,2.650640487328081,2.144220030107177
0.9927765357929731,1.8227073199900024,0.4261516943258023,1.079130345467829,0.13208832595500217,3.884077244602373,2.602398037570623,1.9952551276865937
0.9927765357929731,1.8227073199900024,0.4261516943258023,1.079130345467829,0.13208832595500217,3.884077244602373,2.602398037570623,1.9952551276865937
0.9927765357929731,1.8227073199900024,0.4261516943258023,1.079130345467829,0.13208832595500217,3.884077244602373,2.602398037570623,1.9952551276865937
0.9927765357929731,1.8227073199900024,0.4261516943258023,1.079130345467829,0.13208832595500217,3.884077244602373,2.602398037570623,1.9952551276865937
0.9927765357929731,1.8227073199900024,0.4261516943258023,1.079130345467829,0.13208832595500217,3.884077244602373,2.602398037570623,1.9952551276865937
0.9928574510967682,1.9332326963527826,0.4732585916308822,1.1210226701071913,0.13588988380763858,3.500351341613313,2.63751023183376,1.9598291510562096
0.9928574510967682,1.9332326963527826,0.4732585916308822,1.1210226701071913,0.13588988380763858,3.500351341613313,2.63751023183376,1.9598291510562096
0.9928574510967682,1.9332326963527826,0.4732585916308822,1.1210226701071913,0.13588988380763858,3.500351341613313,2.63751023183376,1.9598291510562096
0.9928574510967682,1.9332326963527826,0.4732585916308822,1.1210226701071913,0.13588988380763858,3.500351341613313,2.63751023183376,1.9598291510562096
0.9928259560643186,1.8139041908399165,0.46792567399649854,1.075586056231086,0.12898509299346397,3.376777232250863,2.6173602342147597,1.8958878342354752
0.9928259560643186,1.8139041908399165,0.46792567399649854,1.075586056231086,0.12898509299346397,3.376777232250863,2.6173602342147597,1.8958878342354752
0.9928259560643186,1.8139041908399165,0.46792567399649854,1.075586056231086,0.12898509299346397,3.376777232250863,2.6173602342147597,1.8958878342354752
0.9928259560643186,1.8139041908399165,0.46792567399649854,1.075586056231086,0.12898509299346397,3.376777232250863,2.6173602342147597,1.8958878342354752
0.9928259560643186,1.8139041908399165,0.46792567399649854,1.075586056231086,0.12898509299346397,3.376777232250863,2.6173602342147597,1.8958878342354752
0.9928259560643186,1.8139041908399165,0.46792567399649854,1.075586056231086,0.12898509299346397,3.376777232250863,2.6173602342147597,1.8958878342354752
0.9928259560643186,1.8139041908399165,0.46792567399649854,1.075586056231086,0.12898509299346397,3.376777232250863,2.6173602342147597,1.8958878342354752
0.9927888107139896,1.9549227440603285,0.45194781932308253,1.1087570367237487,0.12701256710574427,3.401462218914052,2.4962188991131278,1.8669924247812624
0.9930552438826648,2.0884773461834882,0.4339514992954361,1.148119099839248,0.14550598383567187,3.1660010094394933,2.5512143653756554,1.9466970323093544
0.9930552438826648,2.0884773461834882,0.4339514992954361,1.148119099839248,0.14550598383567187,3.1660010094394933,2.5512143653756554,1.9466970323093544
0.9930552438826648,2.0884773461834882,0.4339514992954361,1.148119099839248,0.14550598383567187,3.1660010094394933,2.5512143653756554,1.9466970323093544
0.9930552438826648,2.0884773461834882,0.4339514992954361,1.148119099839248,0.14550598383567187,3.1660010094394933,2.5512143653756554,1.9466970323093544
0.9930552438826648,2.0884773461834882,0.4339514992954361,1.148119099839248,0.14550598383567187,3.1660010094394933,2.5512143653756554,1.9466970323093544
0.9930552438826648,2.0884773461834882,0.4339514992954361,1.148119099839248,0.14550598383567187,3.1660010094394933,2.5512143653756554,1.9466970323093544
0.9930552438826648,2.0884773461834882,0.4339514992954361,1.148119099839248,0.14550598383567187,3.1660010094394933,2.5512143653756554,1.9466970323093544
0.9930552438826648,2.0884773461834882,0.4339514992954361,1.148119099839248,0.14550598383567187,3.1660010094394933,2.5512143653756554,1.9466970323093544
0.9931794073186146,2.039866877601357,0.4089889491797217,1.0819658688026748,0.1511337346720175,3.1810302207536645,2.6396412914517846,1.8465535562241
0.9927132049224537,2.054496856702484,0.43407130433013436,1.1488296261814737,0.149930567281415,3.072876481110069,2.625143968337491,1.7415526649881412
0.9926193118231691,2.0739906963760313,0.38091609904097545,1.0362524941391997,0.14570386927343595,2.9996151178689017,2.3025661758955076,1.9732169506952115
0.9924790770322468,2.024077693324301,0.343587317767261,1.096684080464109,0.14414273453698812,3.1193721182592746,2.1237625503543085,2.007022073805753
0.9915178909626836,2.1942515821208803,0.33156086208998115,1.0326863086849702,0.1477831789014145,3.2680501779790627,2.140290340678667,1.9676907168804387
0.9915178909626836,2.1942515821208803,0.33156086208998115,1.0326863086849702,0.1477831789014145,3.2680501779790627,2.140290340678667,1.9676907168804387
0.9929378300348931,2.2195746253109268,0.3274525510426553,1.0067657446286433,0.15953836795069837,3.2599074814881757,2.380406317156237,2.0620346114523453
0.9929378300348931,2.2195746253109268,0.3274525510426553,1.0067657446286433,0.15953836795069837,3.2599074814881757,2.380406317156237,2.0620346114523453
0.9929378300348931,2.2195746253109268,0.3274525510426553,1.0067657446286433,0.15953836795069837,3.2599074814881757,2.380406317156237,2.0620346114523453
0.9929378300348931,2.2195746253109268,0.3274525510426553,1.0067657446286433,0.15953836795069837,3.2599074814881757,2.380406317156237,2.0620346114523453
0.9929378300348931,2.2195746253109268,0.3274525510426553,1.0067657446286433,0.15953836795069837,3.2599074814881757,2.380406317156237,2.0620346114523453
