h,gamma_pi,rho_i,phi_pi,phi_x,rho_z,rho_u,rho_m,sig_z,sig_u,sig_m
0.6515736054628097,0.3002858852766338,0.7479803166647037,1.686933913476771,0.2465254269529587,0.7520907694642339,0.599632243238211,0.3661666802727115,0.1838449042123353,0.12203469896455911,0.08398654574504498
0.6533578234790923,0.30030289611597183,0.7514268031454766,1.7037386833942592,0.24594066757738323,0.7496986031481921,0.5977861093494858,0.36392439378218955,0.18689955771106778,0.12323787996173731,0.08564370189307094
0.6531477132034714,0.29763271396343216,0.7523636795068099,1.6938932235822146,0.24666570396304788,0.7543773402814332,0.5979075846420447,0.35858125533014695,0.1873918941106165,0.12391843737207833,0.08582498020673351
0.6531477132034714,0.29763271396343216,0.7523636795068099,1.6938932235822146,0.24666570396304788,0.7543773402814332,0.5979075846420447,0.35858125533014695,0.1873918941106165,0.12391843737207833,0.08582498020673351
0.6512498421314219,0.2994620935228318,0.7515060698859833,1.6930816903277133,0.2450374071418312,0.7520206442027524,0.5975595870353456,0.3629881278204161,0.18982812838530833,0.12373133108774084,0.08678411786558368
0.6512498421314219,0.2994620935228318,0.7515060698859833,1.6930816903277133,0.2450374071418312,0.7520206442027524,0.5975595870353456,0.3629881278204161,0.18982812838530833,0.12373133108774084,0.08678411786558368
0.6512498421314219,0.2994620935228318,0.7515060698859833,1.6930816903277133,0.2450374071418312,0.7520206442027524,0.5975595870353456,0.3629881278204161,0.18982812838530833,0.12373133108774084,0.08678411786558368
0.6512498421314219,0.2994620935228318,0.7515060698859833,1.6930816903277133,0.2450374071418312,0.7520206442027524,0.5975595870353456,0.3629881278204161,0.18982812838530833,0.12373133108774084,0.08678411786558368
0.6528926904871861,0.30002666978044623,0.7510399124736584,1.7000536028450977,0.24772085074121725,0.7514667466305046,0.598677582786911,0.36179985950010884,0.19142434957197363,0.1242782148283725,0.08770871156909262
0.6528926904871861,0.30002666978044623,0.7510399124736584,1.7000536028450977,0.24772085074121725,0.7514667466305046,0.598677582786911,0.36179985950010884,0.19142434957197363,0.1242782148283725,0.08770871156909262
0.6526857912473877,0.30087258403376094,0.7515974160121409,1.7127690979457817,0.2437052906706995,0.7512338306373947,0.6026229781576874,0.3612833292492365,0.19057136022106355,0.1243096625583451,0.08745780929520602
0.6526857912473877,0.30087258403376094,0.7515974160121409,1.7127690979457817,0.2437052906706995,0.7512338306373947,0.6026229781576874,0.3612833292492365,0.19057136022106355,0.1243096625583451,0.08745780929520602
0.6526857912473877,0.30087258403376094,0.7515974160121409,1.7127690979457817,0.2437052906706995,0.7512338306373947,0.6026229781576874,0.3612833292492365,0.19057136022106355,0.1243096625583451,0.08745780929520602
0.6526857912473877,0.30087258403376094,0.7515974160121409,1.7127690979457817,0.2437052906706995,0.7512338306373947,0.6026229781576874,0.3612833292492365,0.19057136022106355,0.1243096625583451,0.08745780929520602
0.6526857912473877,0.30087258403376094,0.7515974160121409,1.7127690979457817,0.2437052906706995,0.7512338306373947,0.6026229781576874,0.3612833292492365,0.19057136022106355,0.1243096625583451,0.08745780929520602
0.653381318524553,0.30172891494397047,0.7500126719799126,1.7253349253954908,0.24585680366218027,0.7526370635158921,0.5996933962056735,0.36111977832098796,0.19053205615565993,0.12429097743497701,0.08758301207769852
0.653381318524553,0.30172891494397047,0.7500126719799126,1.7253349253954908,0.24585680366218027,0.7526370635158921,0.5996933962056735,0.36111977832098796,0.19053205615565993,0.12429097743497701,0.08758301207769852
0.653381318524553,0.30172891494397047,0.7500126719799126,1.7253349253954908,0.24585680366218027,0.7526370635158921,0.5996933962056735,0.36111977832098796,0.19053205615565993,0.12429097743497701,0.08758301207769852
0.6545332626328397,0.3034671498038801,0.7523786466351579,1.7312479952517872,0.2487964564336433,0.7514039678838402,0.598356221158927,0.36045444562532797,0.18933657654132716,0.125678225001448,0.08744078647901611
0.6545332626328397,0.3034671498038801,0.7523786466351579,1.7312479952517872,0.2487964564336433,0.7514039678838402,0.598356221158927,0.36045444562532797,0.18933657654132716,0.125678225001448,0.08744078647901611
