rho_i,phi_pi,phi_x,phi_q,rho_q,rho_r,rho_u,rho_m,sig_q,sig_r,sig_u,sig_m
0.7992849636355325,1.6239923258898055,0.19331435160506155,0.09949107895708643,0.7692108848833985,0.7963522965508271,0.5222196110627841,0.3044919737737231,0.10290239171815316,0.1570075631030136,0.10532318927715499,0.0695725923706559
0.7992849636355325,1.6239923258898055,0.19331435160506155,0.09949107895708643,0.7692108848833985,0.7963522965508271,0.5222196110627841,0.3044919737737231,0.10290239171815316,0.1570075631030136,0.10532318927715499,0.0695725923706559
0.7992849636355325,1.6239923258898055,0.19331435160506155,0.09949107895708643,0.7692108848833985,0.7963522965508271,0.5222196110627841,0.3044919737737231,0.10290239171815316,0.1570075631030136,0.10532318927715499,0.0695725923706559
0.7992849636355325,1.6239923258898055,0.19331435160506155,0.09949107895708643,0.7692108848833985,0.7963522965508271,0.5222196110627841,0.3044919737737231,0.10290239171815316,0.1570075631030136,0.10532318927715499,0.0695725923706559
0.7992849636355325,1.6239923258898055,0.19331435160506155,0.09949107895708643,0.7692108848833985,0.7963522965508271,0.5222196110627841,0.3044919737737231,0.10290239171815316,0.1570075631030136,0.10532318927715499,0.0695725923706559
0.7992849636355325,1.6239923258898055,0.19331435160506155,0.09949107895708643,0.7692108848833985,0.7963522965508271,0.5222196110627841,0.3044919737737231,0.10290239171815316,0.1570075631030136,0.10532318927715499,0.0695725923706559
0.7992849636355325,1.6239923258898055,0.19331435160506155,0.09949107895708643,0.7692108848833985,0.7963522965508271,0.5222196110627841,0.3044919737737231,0.10290239171815316,0.1570075631030136,0.10532318927715499,0.0695725923706559
0.7992849636355325,1.6239923258898055,0.19331435160506155,0.09949107895708643,0.7692108848833985,0.7963522965508271,0.5222196110627841,0.3044919737737231,0.10290239171815316,0.1570075631030136,0.10532318927715499,0.0695725923706559
0.7980873314233169,1.602544745080783,0.19576870061517063,0.09934172564634118,0.7666766503162518,0.7938358598451901,0.5205946222002813,0.3047679582858259,0.10038604639257984,0.15932683445624282,0.10791451361326848,0.07217076497407114
0.7980873314233169,1.602544745080783,0.19576870061517063,0.09934172564634118,0.7666766503162518,0.7938358598451901,0.5205946222002813,0.3047679582858259,0.10038604639257984,0.15932683445624282,0.10791451361326848,0.07217076497407114
0.7980873314233169,1.602544745080783,0.19576870061517063,0.09934172564634118,0.7666766503162518,0.7938358598451901,0.5205946222002813,0.3047679582858259,0.10038604639257984,0.15932683445624282,0.10791451361326848,0.07217076497407114
0.7960438034699464,1.5844391528087172,0.1942522402611888,0.09675383012319322,0.7665508782297659,0.7952691781771758,0.5211669291770182,0.30647219379561613,0.09906817731024736,0.158047700509538,0.11006358454201023,0.0714257453817771
0.7960438034699464,1.5844391528087172,0.1942522402611888,0.09675383012319322,0.7665508782297659,0.7952691781771758,0.5211669291770182,0.30647219379561613,0.09906817731024736,0.158047700509538,0.11006358454201023,0.0714257453817771
0.7956720559463634,1.6105726897593473,0.19485850209974867,0.09738001935821222,0.7652828652920245,0.7981010721221529,0.5171884116333486,0.30338567493365887,0.10100781562838353,0.155614321152703,0.11201882012019783,0.07425439262783574
0.7956720559463634,1.6105726897593473,0.19485850209974867,0.09738001935821222,0.7652828652920245,0.7981010721221529,0.5171884116333486,0.30338567493365887,0.10100781562838353,0.155614321152703,0.11201882012019783,0.07425439262783574
0.7960404806479563,1.5957686669255338,0.19622108782559677,0.09945041563124062,0.770030076572214,0.7968218082805066,0.5233043010359576,0.3007662237610449,0.10084193390481228,0.15421485746329866,0.11049915050520764,0.07338058659113929
0.7960404806479563,1.5957686669255338,0.19622108782559677,0.09945041563124062,0.770030076572214,0.7968218082805066,0.5233043010359576,0.3007662237610449,0.10084193390481228,0.15421485746329866,0.11049915050520764,0.07338058659113929
0.7960404806479563,1.5957686669255338,0.19622108782559677,0.09945041563124062,0.770030076572214,0.7968218082805066,0.5233043010359576,0.3007662237610449,0.10084193390481228,0.15421485746329866,0.11049915050520764,0.07338058659113929
0.7960404806479563,1.5957686669255338,0.19622108782559677,0.09945041563124062,0.770030076572214,0.7968218082805066,0.5233043010359576,0.3007662237610449,0.10084193390481228,0.15421485746329866,0.11049915050520764,0.07338058659113929
0.7960404806479563,1.5957686669255338,0.19622108782559677,0.09945041563124062,0.770030076572214,0.7968218082805066,0.5233043010359576,0.3007662237610449,0.10084193390481228,0.15421485746329866,0.11049915050520764,0.07338058659113929
0.7973251651648917,1.5920283004884042,0.19295599289184898,0.09762594104947894,0.7724735955088078,0.7954336035030494,0.5254872414856956,0.3025706184320116,0.10342208960030141,0.15174327616508027,0.10867528271621127,0.07212692766504496
0.7973251651648917,1.5920283004884042,0.19295599289184898,0.09762594104947894,0.7724735955088078,0.7954336035030494,0.5254872414856956,0.3025706184320116,0.10342208960030141,0.15174327616508027,0.10867528271621127,0.07212692766504496
0.7973251651648917,1.5920283004884042,0.19295599289184898,0.09762594104947894,0.7724735955088078,0.7954336035030494,0.5254872414856956,0.3025706184320116,0.10342208960030141,0.15174327616508027,0.10867528271621127,0.07212692766504496
0.7973251651648917,1.5920283004884042,0.19295599289184898,0.09762594104947894,0.7724735955088078,0.7954336035030494,0.5254872414856956,0.3025706184320116,0.10342208960030141,0.15174327616508027,0.10867528271621127,0.07212692766504496
0.7974815725742798,1.5776104715209434,0.196689376747849,0.09683421439808204,0.7732512633408297,0.7971556390177924,0.5309212452368164,0.3092530883009543,0.10384472726922388,0.15047770182877043,0.10596441688164514,0.07239124027041711
