sig_d,sig_s,sig_m,beta,sigma,kappa,phi_pi,phi_x,log_posterior
3.7429707392661635,2.395977308601243,2.066302381090889,0.9904154315932278,1.868048010679337,0.3114546347161083,1.1106189680616525,0.23178269360130302,-589.4422837086663
3.4459226143632047,2.2244123863143512,1.9109333448304142,0.9936040943438924,2.160246410599614,0.307614353795011,1.0658238133014684,0.2559175642622266,-588.1648515875412
3.4459226143632047,2.2244123863143512,1.9109333448304142,0.9936040943438924,2.160246410599614,0.307614353795011,1.0658238133014684,0.2559175642622266,-588.1648515875412
3.577419063451975,2.235373545642623,1.9392014513686757,0.9914604328674179,1.8538116789745407,0.31638907456032483,1.0927503003363297,0.29385413586102854,-589.3248207608314
3.577419063451975,2.235373545642623,1.9392014513686757,0.9914604328674179,1.8538116789745407,0.31638907456032483,1.0927503003363297,0.29385413586102854,-589.3248207608314
3.577419063451975,2.235373545642623,1.9392014513686757,0.9914604328674179,1.8538116789745407,0.31638907456032483,1.0927503003363297,0.29385413586102854,-589.3248207608314
3.577419063451975,2.235373545642623,1.9392014513686757,0.9914604328674179,1.8538116789745407,0.31638907456032483,1.0927503003363297,0.29385413586102854,-589.3248207608314
3.242147665435118,2.2814767298154512,1.918652272602486,0.9912016958067322,2.0781261411581102,0.23274062050937702,1.0614779251486337,0.27379035390562406,-588.9238636641716
3.242147665435118,2.2814767298154512,1.918652272602486,0.9912016958067322,2.0781261411581102,0.23274062050937702,1.0614779251486337,0.27379035390562406,-588.9238636641716
3.242147665435118,2.2814767298154512,1.918652272602486,0.9912016958067322,2.0781261411581102,0.23274062050937702,1.0614779251486337,0.27379035390562406,-588.9238636641716
3.242147665435118,2.2814767298154512,1.918652272602486,0.9912016958067322,2.0781261411581102,0.23274062050937702,1.0614779251486337,0.27379035390562406,-588.9238636641716
3.1957957415681864,2.1659120565379,1.8547634975135763,0.9853036247184132,2.358989400751286,0.21595210340755108,1.0112256533568182,0.2445877963803179,-589.149782308552
3.434616577603258,2.1462952056450413,1.8496900219653236,0.9887046671720532,1.959051015990218,0.20004539741906172,1.0360866838865321,0.2606705173821385,-589.9405996575019
3.434616577603258,2.1462952056450413,1.8496900219653236,0.9887046671720532,1.959051015990218,0.20004539741906172,1.0360866838865321,0.2606705173821385,-589.9405996575019
3.434616577603258,2.1462952056450413,1.8496900219653236,0.9887046671720532,1.959051015990218,0.20004539741906172,1.0360866838865321,0.2606705173821385,-589.9405996575019
3.434616577603258,2.1462952056450413,1.8496900219653236,0.9887046671720532,1.959051015990218,0.20004539741906172,1.0360866838865321,0.2606705173821385,-589.9405996575019
3.434616577603258,2.1462952056450413,1.8496900219653236,0.9887046671720532,1.959051015990218,0.20004539741906172,1.0360866838865321,0.2606705173821385,-589.9405996575019
3.434616577603258,2.1462952056450413,1.8496900219653236,0.9887046671720532,1.959051015990218,0.20004539741906172,1.0360866838865321,0.2606705173821385,-589.9405996575019
3.434616577603258,2.1462952056450413,1.8496900219653236,0.9887046671720532,1.959051015990218,0.20004539741906172,1.0360866838865321,0.2606705173821385,-589.9405996575019
3.594174024424975,2.2692036479307998,1.697926626015447,0.9924783977583382,1.8535730649432591,0.2298807147439998,1.071766175916929,0.21926218935395153,-590.1201568496009
3.594174024424975,2.2692036479307998,1.697926626015447,0.9924783977583382,1.8535730649432591,0.2298807147439998,1.071766175916929,0.21926218935395153,-590.1201568496009
3.594174024424975,2.2692036479307998,1.697926626015447,0.9924783977583382,1.8535730649432591,0.2298807147439998,1.071766175916929,0.21926218935395153,-590.1201568496009
3.594174024424975,2.2692036479307998,1.697926626015447,0.9924783977583382,1.8535730649432591,0.2298807147439998,1.071766175916929,0.21926218935395153,-590.1201568496009
3.594174024424975,2.2692036479307998,1.697926626015447,0.9924783977583382,1.8535730649432591,0.2298807147439998,1.071766175916929,0.21926218935395153,-590.1201568496009
3.594174024424975,2.2692036479307998,1.697926626015447,0.9924783977583382,1.8535730649432591,0.2298807147439998,1.071766175916929,0.21926218935395153,-590.1201568496009
